sample_id,n_frac,fracture_positions_m,fracture_Cf_m2,fracture_kleak_m2p5_s,fracture_Kp_s2_m5,fracture_alpha_ss,fracture_Q_ss_m3_s,fracture_types,pump_closure_tc_s,ramp_type,wavespeed_m_s,H_ext_m,initial_velocity_m_s,H0_realized_m,perf_num_holes,perf_diameter_m,perf_cd,has_fault,fault_cluster_idx,steady_mass_residual,pre_shut_drift_m
881,4,4860.196|4872.9526|4903.656|4915.775,0.0038277097|0.015504879|0.009631332|0.02131737,3.6329577e-05|0.00013816674|9.293829e-05|0.00014865342,414829.38|228819.84|260855.58|127338.0,0.087424584|0.33184275|0.22344215|0.3572905,0.0017154403|0.0065114|0.0043843696|0.007010734,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.05010601505637169,cosine,1476.961669921875,170.88124084472656,1.280145525932312,2477.377685546875,8,0.009255115114439902,0.6066946285976725,0,-1,1.0078434228399501e-14,9.868017514236271e-11
882,3,4626.4575|4668.608|4707.0806,0.00020430231|0.02242102|0.0002432703,7.4933505e-06|0.00031925173|1.636265e-06,77010350.0|143693.75|74273310.0,0.022934403|0.9720477|0.0050178994,0.0005092158|0.021582514|0.00011141313,Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇,0.05806518346071243,linear,1430.19384765625,128.25900268554688,1.4485441446304321,4858.140625,4,0.01101837345144776,0.6248744194910824,0,-1,7.812964142837886e-15,2.219167072325945e-10
883,5,4578.6494|4608.642|4632.202|4667.0728|4692.5674,0.0064103194|0.01840669|0.01648845|0.0009917098|0.026264684,4.335164e-05|0.00014353528|0.00013341679|6.2553254e-06|0.0001968209,118487.89|63285.71|76557.914|85213700.0|39179.156,0.08289125|0.27426296|0.25490728|0.011939361|0.37599915,0.0013275322|0.004392417|0.004082429|0.00019121302|0.0060217576,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇,0.06270474940538406,cosine,1473.478271484375,159.55020141601562,1.0448495149612427,1145.263427734375,8,0.011512210465153192,0.6825859476873994,0,-1,1.9063669100347763e-14,9.322320693172514e-12
884,4,4635.8784|4679.909|4705.839|4748.7363,0.00021730018|0.03132293|0.00747289|0.00035634876,4.9057885e-06|0.0002516314|7.3093324e-05|9.381305e-06,96429490.0|75313.33|395187.53|80187250.0,0.014486043|0.7420475|0.21583307|0.027633402,0.0002115553|0.010836919|0.003152043|0.00040356038,Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇,0.08437813073396683,cosine,1407.9044189453125,183.7826690673828,0.9527773857116699,2088.085205078125,4,0.011810152749062148,0.6869658387695736,0,-1,1.3244360306825104e-13,5.184119800105691e-11
885,4,4840.3823|4880.4136|4905.07|4950.0,0.011007178|0.025104824|0.0008300256|0.0076004886,0.000111814756|0.0002681738|9.021103e-06|9.21634e-05,199004.03|90032.32|69747220.0|250230.77,0.23265624|0.5568279|0.018738477|0.19177738,0.0043502687|0.010411718|0.0003503771|0.003585905,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇,0.017949303612113,linear,1456.7728271484375,61.138145446777344,1.2198843955993652,1647.0948486328125,8,0.008863167316234781,0.7386551126433907,0,-1,8.275490210631065e-14,9.549694368615746e-12
886,5,4515.1274|4552.1953|4593.4746|4620.4805|4630.9194,0.015853902|0.0045969374|0.012640067|0.005941334|0.0036777104,0.00011034924|5.3821663e-05|0.00013336497|7.438023e-05|5.1663326e-05,27503.121|61257.688|28977.033|57074.926|64720.22,0.26054227|0.12707719|0.31481373|0.17559363|0.12197317,0.0041524903|0.0020253402|0.005017462|0.0027985892|0.0019439931,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.016396494582295418,cosine,1486.9736328125,101.49858093261719,1.039794921875,1564.6871337890625,12,0.010981704877011746,0.6642244574456521,0,-1,6.465264250615083e-14,1.0459189070388675e-11
887,1,4591.8086,0.013019635,0.00012518451,1313858.5,1.0,0.021031015,Type I: 优势发育主进液簇,0.09621474146842957,linear,1441.893798828125,114.56421661376953,1.372074007987976,29001.712890625,4,0.008115959018558466,0.6696990807044144,0,-1,1.57379588961587e-13,1.0695657692849636e-09
888,6,4637.4917|4648.0225|4691.283|4727.8145|4768.182|4806.783,0.02395476|0.015634999|0.008034966|0.018411765|0.013769958|0.0083013745,0.0001743845|0.00011863465|8.01534e-05|0.00016815706|0.00010096092|9.777352e-05,243916.72|380945.12|541740.1|342882.22|426066.8|508615.9,0.23556864|0.16041188|0.10846193|0.22682184|0.13654085|0.13219486,0.0049725245|0.0033860703|0.0022894796|0.0047878916|0.002882186|0.0027904487,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.07865150272846222,linear,1436.9415283203125,173.15631103515625,1.3771357536315918,1075.6776123046875,4,0.011525727241765725,0.6036993779965388,0,-1,9.648035273262731e-14,9.777068044058979e-11
889,1,4823.7285,0.010139862,0.00071536767,149426.78,1.0,0.022923706,Type V: 沟通天然断层/强微裂缝簇,0.010424152947962284,linear,1457.73486328125,158.41551208496094,1.4955540895462036,1365.8922119140625,6,0.011988414479801809,0.6020425934184603,1,0,8.233307292231443e-14,1.1596057447604835e-11
890,5,4800.24|4818.742|4857.988|4877.1694|4920.7964,0.00077042583|0.012792121|0.0056914883|0.020171322|0.0028526867,2.6420726e-06|9.788194e-05|7.3349205e-05|0.00018387391|4.5387864e-05,74303140.0|189894.61|311385.44|82460.336|363886.9,0.0065598357|0.24285299|0.18198465|0.45594233|0.11266018,0.00010495167|0.0038854368|0.0029115963|0.007294681|0.001802465,Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇,0.07159139961004257,cosine,1487.4541015625,91.65242767333984,1.0437912940979004,1720.3956298828125,6,0.010512526233817845,0.6352063745174481,0,-1,1.0582388508236298e-13,1.0936673788819462e-10
891,5,4824.2|4838.9556|4875.416|4906.6636|4950.0,0.016134378|0.00030180195|0.016948776|0.016723687|0.0036560271,0.00014894058|8.526612e-06|0.0001689083|0.00017837393|6.561654e-05,251236.61|56908090.0|213239.86|220951.02|520960.16,0.26119614|0.014962947|0.2960857|0.31251863|0.11523663,0.003777784|0.0002164151|0.0042824056|0.004520082|0.0016667136,Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.07045339792966843,linear,1471.832275390625,199.0535888671875,0.9435995221138,887.1901245117188,8,0.008241337651331507,0.6520304298667842,0,-1,1.3673027757211097e-14,5.411493475548923e-11
892,3,4888.341|4908.303|4950.0,0.005409099|0.010036959|0.012,6.8611116e-05|0.00014058454|0.0015,206527.28|148000.78|101698.266,0.043996982|0.089981295|0.8660217,0.00094831066|0.0019394563|0.018666226,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.045974574983119965,cosine,1430.990478515625,53.785179138183594,1.4061933755874634,336.61138916015625,8,0.009799375102521104,0.693386697110664,1,2,1.0913453707362894e-13,6.252776074688882e-13
893,5,4673.659|4709.1772|4758.679|4804.48|4841.327,0.019581288|0.00044751866|0.0074605867|0.006287168|0.008129424,0.00017916497|9.09276e-06|7.6337135e-05|5.7977788e-05|9.048822e-05,21710.807|61550356.0|58358.117|59701.83|56516.75,0.43375638|0.02196443|0.18482713|0.14038222|0.21906985,0.0058609415|0.00029678468|0.002497395|0.0018968527|0.0029600847,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇,0.010866410098969936,cosine,1407.0264892578125,52.61622619628906,0.8815335035324097,1158.389892578125,12,0.01007294478859068,0.7479407551701989,0,-1,1.527762020624851e-13,1.36196831590496e-10
894,4,4857.033|4875.174|4904.83|4950.0,0.014398563|0.006906363|0.018951723|0.015805265,8.079565e-05|7.5748314e-05|0.00016234741|0.00012454708,84571.91|123659.77|60749.484|69186.36,0.18226735|0.17085919|0.36601225|0.28086123,0.0041762986|0.003914903|0.008386452|0.0064353836,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.09081193804740906,linear,1422.3834228515625,138.7710418701172,1.4948580265045166,2914.757568359375,12,0.008937022905130737,0.7473216287396949,0,-1,8.797387867015907e-14,3.0968294595368207e-10
895,4,4820.1655|4861.6387|4871.7617|4914.489,0.0048105014|0.021877885|0.0007984039|0.0021323883,7.5674965e-05|0.00019501863|1.9389418e-06|3.1739277e-05,378460.25|66874.09|85741870.0|455865.44,0.24864113|0.6406143|0.0063762707|0.10436836,0.0056090117|0.014451401|0.00014384014|0.0023544107,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇,0.05539349839091301,cosine,1458.580322265625,95.3423080444336,1.471738576889038,5699.83447265625,6,0.010412807829062058,0.6073602428279926,0,-1,1.338030841723306e-13,3.1104718800634146e-10
896,2,4570.9863|4616.4297,0.012079191|0.013812872,6.747312e-05|0.000119774944,97703.445|71011.19,0.36041012|0.6395899,0.0045535634|0.008080831,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.05252913013100624,cosine,1441.0994873046875,159.4462432861328,0.8242742419242859,4745.91064453125,16,0.008317818654163499,0.6310896831996332,0,-1,3.5011927303771687e-14,4.547473508864641e-11
897,2,4854.754|4888.717,0.0042618373|0.012620483,7.4080024e-05|0.00014522648,1713417.6|803687.4,0.33862916|0.6613709,0.0042302427|0.008262015,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.0990176871418953,linear,1420.8642578125,92.1965103149414,0.8150012493133545,3414.7890625,4,0.008202699627347676,0.7003111720590114,0,-1,8.831742845730184e-14,3.433342499192804e-10
898,5,4720.373|4751.0195|4798.188|4817.287|4847.7773,0.029202245|0.0038745552|0.00066324737|0.00080251374|0.00088345935,0.00037903077|7.941633e-05|5.1212005e-06|3.6061313e-06|7.2033745e-06,32808.047|237211.98|72978060.0|61885892.0|73843320.0,0.7987633|0.16762827|0.010807333|0.0076142787|0.015186841,0.015358803|0.003223195|0.00020780588|0.00014640909|0.00029201605,Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.05710720270872116,cosine,1418.0728759765625,167.97100830078125,1.2544593811035156,1888.29443359375,8,0.009326700279955155,0.7292755564131319,0,-1,6.206966635547567e-14,6.639311322942376e-11
899,1,4688.178,0.011772652,0.00056272023,150999.73,1.0,0.0137277795,Type V: 沟通天然断层/强微裂缝簇,0.019929198548197746,cosine,1431.4307861328125,106.29428100585938,0.8956072926521301,766.01611328125,6,0.01106817606292264,0.7109803994236532,1,0,4.106892438431563e-14,7.082689990056679e-11
900,6,4761.5923|4793.528|4819.5054|4864.7944|4903.571|4950.0,0.017828085|0.008544333|0.01995403|0.006969678|0.013756569|0.007759637,0.00013079729|8.4580315e-05|0.00025027047|7.1873656e-05|0.00013550452|0.00013574734,16920.064|24094.52|11239.976|29174.479|19263.027|25040.365,0.16180728|0.10460862|0.3093946|0.08886782|0.16751689|0.16780479,0.0035837367|0.0023168905|0.006852527|0.0019682604|0.003710194|0.0037165708,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.0738634392619133,linear,1424.9959716796875,56.668434143066406,1.4449584484100342,901.7636108398438,16,0.01117607118050145,0.722009024125144,0,-1,1.8014410425068288e-14,2.7625901566352695e-11
901,2,4557.9307|4597.054,0.0007917288|0.018102212,6.862396e-06|0.00014157753,76054610.0|33559.02,0.04616685|0.95383316,0.00092578185|0.019127175,Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇,0.00223608803935349,cosine,1411.193115234375,88.57771301269531,1.308264970779419,18427.599609375,12,0.00973685170070829,0.7208011885964332,0,-1,1.505223761388494e-13,1.102307578548789e-09
902,5,4536.924|4572.822|4600.218|4641.61|4653.774,0.026449844|0.0008787476|0.010799246|0.0040395837|0.0009148146,0.00029556034|9.66352e-06|0.00011597308|4.919008e-05|8.904588e-06,9619.747|80505740.0|24373.865|49082.36|81390460.0,0.61668307|0.02009538|0.24202815|0.102666825|0.018526584,0.012926155|0.00042121476|0.0050730975|0.0021519763|0.00038833157,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇,0.060471758246421814,cosine,1493.886474609375,182.6714324951172,1.3674914836883545,2177.43701171875,16,0.00997521740145405,0.7486179221286816,0,-1,1.5045853018341715e-13,1.4142642612569034e-10
903,1,4821.7363,0.010626555,0.00013351612,42705.574,1.0,0.022464244,Type I: 优势发育主进液簇,0.08019733428955078,linear,1453.8778076171875,186.15455627441406,1.465578556060791,28614.201171875,12,0.011426722839030217,0.6212712210414401,0,-1,1.0502129425978522e-14,1.3642420526593924e-09
904,5,4585.9214|4621.4463|4662.6606|4674.1484|4718.2456,0.009335276|0.017421596|0.013459213|0.0008139321|0.012,8.321513e-05|0.00012662668|0.00011723442|5.8491896e-06|0.001127948,172652.58|109075.57|130161.43|77251110.0|119318.69,0.06028909|0.09160511|0.08471205|0.004223664|0.75917006,0.0012161338|0.0018478314|0.0017087865|8.519851e-05|0.015313756,Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇|Type V: 沟通天然断层/强微裂缝簇,0.040144022554159164,linear,1412.21533203125,160.77769470214844,1.3160122632980347,450.0138854980469,8,0.009920872218899816,0.6591953135628386,1,4,7.980600772242163e-14,3.240074875066057e-11
905,1,4739.3726,0.012,0.0009043768,68217.734,1.0,0.021551045,Type V: 沟通天然断层/强微裂缝簇,0.021522345021367073,cosine,1479.6802978515625,167.0181427001953,1.4060009717941284,855.3502807617188,12,0.009340719742047908,0.7448301839014855,1,0,1.379662172267676e-13,8.787992555880919e-11
906,6,4561.685|4585.1597|4629.427|4674.0747|4716.57|4763.1245,0.007961606|0.016758025|0.005369396|0.010467146|0.008421425|0.0044170073,9.0395646e-05|0.00017948693|0.0005|9.4772906e-05|0.00012458467|5.657696e-05,643127.25|318165.22|785173.9|570617.1|591094.5|856615.3,0.09014237|0.17847054|0.4566568|0.0944239|0.123872764|0.0564336,0.0020264115|0.00401204|0.010265701|0.0021226609|0.002784675|0.0012686343,Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type V: 沟通天然断层/强微裂缝簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.01460905373096466,linear,1475.295166015625,70.16934204101562,1.4666146039962769,668.233642578125,4,0.009845944245653682,0.6772719883285826,1,2,1.058731146372574e-13,4.46789272245951e-11
907,5,4530.6206|4563.3896|4609.138|4634.3457|4681.4995,0.000548332|0.026164126|0.015037662|0.00556774|0.007422801,1.672757e-06|0.00028848485|0.00027083242|7.268192e-05|0.00082749827,61490708.0|22993.45|37761.82|77498.08|61596.633,0.0011621286|0.19996609|0.18742028|0.050335065|0.56111646,1.8003739e-05|0.0030978818|0.0029035218|0.00077979267|0.008692836,Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇,0.09844453632831573,cosine,1449.69775390625,50.067996978759766,1.010708212852478,210.20619201660156,12,0.010751796184087776,0.6460674011576774,1,4,8.174187272425113e-15,1.6342482922482304e-11
908,4,4784.575|4829.398|4866.6665|4903.321,0.005458341|0.01124333|0.031230038|0.005094562,5.131137e-05|0.00010947186|0.0001410669|3.9542247e-05,141457.73|91659.195|43188.145|145638.89,0.15034364|0.3206141|0.41318625|0.115856,0.00206893|0.00441208|0.005685997|0.001594334,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type III: 受抑/欠发育弱进液簇,0.06947628408670425,linear,1449.108154296875,73.1209945678711,0.8977968096733093,1736.564697265625,8,0.01082548436152439,0.7119130630374176,0,-1,7.323954404102676e-14,1.6643753042444587e-10
909,2,4849.592|4867.7217,0.019270144|0.0069462797,0.00019254185|9.446462e-05,677312.6|1352148.6,0.66944784|0.33055213,0.0128993755|0.006369303,Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.06389372050762177,cosine,1496.5260009765625,149.5081787109375,1.2570983171463013,4823.39404296875,4,0.009196972627827682,0.6101411374724675,0,-1,3.2410133892656805e-15,1.2460077414289117e-10
910,5,4777.3125|4825.94|4837.0244|4866.391|4908.575,0.0068448153|0.00022761045|0.0054422407|0.0329765|0.013000831,5.86108e-05|7.427708e-06|5.9231075e-05|0.00019730767|9.035759e-05,572551.94|86841080.0|621165.06|124256.32|398780.34,0.14208338|0.017978542|0.14355025|0.4775307|0.21885714,0.0029204348|0.00036953765|0.0029505852|0.009815344|0.0044984715,Type III: 受抑/欠发育弱进液簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.03583233430981636,linear,1421.788330078125,110.78038787841797,1.340977668762207,2679.95458984375,4,0.011075469091410963,0.6438101279895235,0,-1,1.2034984283020717e-13,3.3651303965598345e-10
911,1,4622.1704,0.012,0.001206461,412462.2,1.0,0.020206863,Type V: 沟通天然断层/强微裂缝簇,0.05145353078842163,linear,1451.1015625,109.60307312011719,1.3183059692382812,634.8067016601562,4,0.01126293163489345,0.6169756603527768,1,0,8.258599696036456e-14,0.0
912,1,4548.9253,0.010822267,0.0006968783,79790.27,1.0,0.0215485,Type V: 沟通天然断层/强微裂缝簇,0.027046123519539833,cosine,1448.7523193359375,82.1181411743164,1.4058350324630737,1160.515625,12,0.009001427681289241,0.7413815533530592,1,0,4.105663901844865e-14,6.093614501878619e-11
913,5,4794.566|4823.884|4850.8066|4900.162|4950.0,0.031558827|0.0008575649|0.000240453|0.022631608|0.0007833476,0.00014121065|1.9111035e-06|7.3611395e-06|0.000114673065|9.802554e-06,16449.002|50099436.0|96724824.0|35598.797|73539656.0,0.51368946|0.0069525465|0.026711926|0.4171076|0.035538446,0.009396262|0.000127174|0.0004886069|0.0076296134|0.00065005914,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇,0.022772813215851784,cosine,1462.1719970703125,56.99197769165039,1.193360686302185,4551.09716796875,12,0.010232851719492292,0.6874310382384538,0,-1,1.3087446436906708e-13,5.011315806768835e-10
914,2,4835.839|4876.448,0.006443794|0.012336827,5.3963988e-05|0.00011033637,142229.17|84222.82,0.32851678|0.6714832,0.0069145765|0.014133287,Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇,0.09917717427015305,linear,1417.46728515625,124.63121032714844,1.3731732368469238,16636.0,12,0.009031309952249208,0.6232695948734239,0,-1,1.582426274434126e-13,7.275957614183426e-10
915,6,4568.7812|4598.0186|4626.2646|4644.637|4667.046|4714.5103,0.0031480328|0.005|0.000306181|0.009826504|0.00060194824|0.032622486,4.8935322e-05|0.0005|4.999351e-06|0.00016392882|7.93046e-06|0.00037748285,356621.47|393838.75|81976616.0|217384.72|63996764.0|40913.527,0.045382038|0.44233415|0.0046298257|0.15150842|0.0073357075|0.34880984,0.0009126217|0.008895232|9.310467e-05|0.0030467976|0.00014751928|0.007014481,Type III: 受抑/欠发育弱进液簇|Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇,0.012742104940116405,cosine,1403.6571044921875,172.10479736328125,1.311970591545105,594.8718872070312,6,0.010332279031926796,0.6804403937184897,1,1,1.8373972861859128e-13,4.1950443119276315e-11
916,4,4748.289|4783.26|4800.962|4838.511,0.0066689993|0.013052611|0.014742492|0.00044226428,0.00011132451|0.00013476353|0.00024230081|5.1033585e-06,421412.47|225494.86|200303.12|90126300.0,0.22592656|0.27362028|0.49008265|0.01037051,0.004313929|0.0052246107|0.009357827|0.0001980185,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇,0.025432057678699493,linear,1438.809814453125,112.64163970947266,1.245727300643921,1692.1712646484375,8,0.008020457444919197,0.6875458240034373,0,-1,4.9785760773300367e-14,3.751665644813329e-11
917,3,4834.543|4859.9487|4879.44,0.00037519902|0.025016941|0.0108564645,3.831829e-06|0.00012149853|6.070456e-05,97855680.0|62010.207|140688.55,0.020591132|0.6530566|0.32635224,0.00037895003|0.012018563|0.0060060406,Type IV: 砂堵闭合/未起裂死簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇,0.03098391741514206,linear,1404.39453125,179.61831665039062,1.2006571292877197,10040.28125,12,0.008536392333348592,0.6558679774697592,0,-1,7.012961852946933e-14,2.601154847070575e-10
918,6,4515.8745|4537.111|4562.1807|4604.2188|4619.057|4637.33,0.018360374|0.0055128993|0.019708471|0.0006402844|0.02128122|0.008768454,0.00011508943|3.2098058e-05|0.00016299548|7.934296e-06|0.00016620844|6.5095395e-05,331392.66|716456.2|294778.28|78170120.0|308239.84|599603.06,0.20969866|0.058586024|0.2964286|0.014449714|0.30214885|0.11868818,0.0030849373|0.0008618759|0.0043608462|0.0002125739|0.0044449987|0.0017460561,Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇,0.03710135817527771,linear,1425.7841796875,66.94447326660156,0.9597718715667725,828.4552612304688,4,0.010302093062978485,0.6974603525621503,0,-1,5.3063032890180925e-14,1.057287590811029e-11
919,3,4559.2188|4582.363|4623.5396,0.012|0.00033827795|0.002654997,0.0011150936|8.623466e-06|2.9968609e-05,81973.26|85029060.0|354608.66,0.9649718|0.007808949|0.027219262,0.0119523415|9.672327e-05|0.00033714346,Type V: 沟通天然断层/强微裂缝簇|Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇,0.08391359448432922,linear,1495.4344482421875,181.35858154296875,0.8080824613571167,336.677978515625,6,0.010094462704642777,0.7366937369781025,1,0,7.422799591508874e-15,0.0
920,4,4681.408|4694.616|4718.5728|4744.495,0.040061053|0.0006801263|0.0044031725|0.0037300605,0.00026694394|6.5666827e-06|5.0954994e-05|4.7297843e-05,14264.937|84139944.0|94952.84|94266.93,0.7179914|0.017639168|0.1371038|0.12726565,0.01452899|0.0003569392|0.002774378|0.0025752974,Type I: 优势发育主进液簇|Type IV: 砂堵闭合/未起裂死簇|Type III: 受抑/欠发育弱进液簇|Type III: 受抑/欠发育弱进液簇,0.0551631860435009,cosine,1448.6217041015625,145.3745880126953,1.3201810121536255,3188.144287109375,16,0.008908706509634517,0.6728723688428608,0,-1,2.503208008713606e-14,4.547473508864641e-13
921,1,4747.2344,0.007956658,0.00010570366,776571.94,1.0,0.017406216,Type I: 优势发育主进液簇,0.07799247652292252,cosine,1465.4853515625,77.6677474975586,1.1355903148651123,27487.509765625,4,0.009012638634487946,0.7091195646697467,0,-1,7.056009422579113e-14,8.294591680169106e-10
922,4,4686.7686|4699.185|4742.326|4763.855,0.008533559|0.007975056|0.0031573875|0.01080471,0.00015097095|0.000107955384|5.7391375e-05|0.00022981902,787718.1|815284.2|1237362.4|552803.1,0.27666447|0.19865412|0.105886005|0.4187954,0.005122656|0.0036782343|0.0019605611|0.0077543203,Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇,0.09579984843730927,linear,1406.9937744140625,162.5082550048828,1.2079782485961914,1399.5870361328125,4,0.009090597917420411,0.6813965545372848,0,-1,5.5838624333061707e-14,3.524291969370097e-11
923,5,4554.7524|4590.147|4628.8296|4667.558|4702.991,0.00041974633|0.0009002724|0.026028497|0.01204485|0.016081918,1.5046251e-06|9.743193e-06|0.00015970755|0.00014903709|0.00015695671,75373580.0|92891310.0|279711.88|461971.84|453707.25,0.0031704884|0.020439055|0.3352534|0.31234717|0.3287899,6.7871915e-05|0.00043754705|0.0071769035|0.0066865413|0.007038537,Type IV: 砂堵闭合/未起裂死簇|Type IV: 砂堵闭合/未起裂死簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.09311460703611374,cosine,1465.6986083984375,67.21087646484375,1.3966295719146729,2186.5712890625,4,0.009899485852968156,0.6844448309794833,0,-1,9.33509590158102e-14,1.596163201611489e-10
924,3,4545.114|4586.474|4606.0786,0.014785603|0.008560393|0.009724138,0.0001838922|0.00014659468|0.000111175206,327122.2|410893.8|422772.22,0.41592264|0.33191127|0.25216606,0.0055548316|0.004432822|0.0033677896,Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇,0.04586131125688553,cosine,1404.8231201171875,122.1500244140625,0.8713158369064331,1077.893798828125,6,0.008656407056680922,0.7301415128951034,0,-1,1.4547553699867377e-13,1.3415046851150692e-10
925,2,4591.3853|4623.177,0.016654357|0.008683025,0.00015615969|9.570139e-05,18606.793|31444.377,0.6200051|0.37999496,0.012613443|0.0077306535,Type I: 优势发育主进液簇|Type I: 优势发育主进液簇,0.08353418856859207,linear,1409.1424560546875,165.35609436035156,1.3272590637207031,6769.31201171875,16,0.011353938542604683,0.6296186875620313,0,-1,9.328442966000106e-14,6.884874892421067e-10
926,5,4746.5645|4764.9194|4796.5815|4846.2305|4880.982,0.006303401|0.01758808|0.005242155|0.008707443|0.0009964058,0.000100301026|0.00031203535|0.0001122711|0.00014595783|5.6844624e-06,30644.156|9362.77|29056.996|22429.844|54590030.0,0.148363|0.46136203|0.16603655|0.21583782|0.008400604,0.0021518325|0.0066915187|0.0024081666|0.003130476|0.000121840974,Type III: 受抑/欠发育弱进液簇|Type I: 优势发育主进液簇|Type II: 均衡/正常发育簇|Type II: 均衡/正常发育簇|Type IV: 砂堵闭合/未起裂死簇,0.025971265509724617,cosine,1445.0164794921875,118.1512680053711,0.9462375044822693,619.3150634765625,16,0.011473050941919633,0.6253357263039893,0,-1,1.5309371744496106e-14,6.536993168992922e-11
