friction_model,x1,spacing_m,n_total,n_points,alpha_key,k_dx,r2_dx,k_idx,r2_idx,delta_r2,fit_ok,idx_better
brunone,4500.0,90.0,4,4,alpha_2d,0.3308000563035427,0.9948015892729757,1.544268818896202,0.9882158251207148,-0.0065857641522608645,True,False
brunone,4500.0,90.0,5,5,alpha_2d,0.3341479043504409,0.9864749052816316,1.435709435270217,0.9902134695848626,0.00373856430323094,True,True
brunone,4500.0,90.0,6,6,alpha_2d,0.3501163804872705,0.9879462661461149,1.4030233876677853,0.9833939555535669,-0.0045523105925480145,True,False
brunone,4500.0,90.0,7,7,alpha_2d,0.35756745026798264,0.9446603683159175,1.3794070287463904,0.999674345213598,0.055013976897680505,True,True
brunone,4500.0,90.0,8,8,alpha_2d,0.36293314453631137,0.8733131940198247,1.3478226665894235,0.9839049544435781,0.1105917604237534,True,True
brunone,4500.0,100.0,2,2,alpha_2d,,,,,,False,False
brunone,4500.0,100.0,3,3,alpha_2d,0.30756611668915795,0.9888758517483456,1.678767513700956,0.9995728681961356,0.010697016447789975,True,True
brunone,4500.0,100.0,4,4,alpha_2d,0.3572751483844499,0.9946540342623976,1.704873198641766,0.9908147672110152,-0.003839267051382378,True,False
brunone,4500.0,100.0,5,5,alpha_2d,0.3384930402609851,0.9884396616781403,1.4814897572206487,0.9890937496464715,0.0006540879683311074,True,True
brunone,4500.0,100.0,6,6,alpha_2d,0.35512186621333297,0.981844596193111,1.457889081465028,0.989977360348808,0.00813276415569697,True,True
brunone,4500.0,100.0,7,7,alpha_2d,0.356117601375802,0.9248937589681958,1.4001658791553504,0.995769018677075,0.0708752597088792,True,True
brunone,4500.0,100.0,8,8,alpha_2d,0.39578802754925657,0.9242046565858084,1.4904723596144702,0.994078142041563,0.06987348545575456,True,True
